ID,name,synonyms,category,matrix_unit,matrix_amount,components[0].name,components[0].amount,components[0].unit,components[1].name,components[1].amount,components[1].unit,components[2].name,components[2].amount,components[2].unit,components[3].name,components[3].amount,components[3].unit,components[4].name,components[4].amount,components[4].unit,components[5].name,components[5].amount,components[5].unit,components[6].name,components[6].amount,components[6].unit,components[7].name,components[7].amount,components[7].unit,components[8].name,components[8].amount,components[8].unit,components[9].name,components[9].amount,components[9].unit,components[10].name,components[10].amount,components[10].unit,components[11].name,components[11].amount,components[11].unit,components[12].name,components[12].amount,components[12].unit,components[13].name,components[13].amount,components[13].unit,components[14].name,components[14].amount,components[14].unit,components[15].name,components[15].amount,components[15].unit,components[16].name,components[16].amount,components[16].unit,components[17].name,components[17].amount,components[17].unit,components[18].name,components[18].amount,components[18].unit,components[19].name,components[19].amount,components[19].unit,components[20].name,components[20].amount,components[20].unit,components[21].name,components[21].amount,components[21].unit,components[22].name,components[22].amount,components[22].unit,components[23].name,components[23].amount,components[23].unit,components[24].name,components[24].amount,components[24].unit,components[25].name,components[25].amount,components[25].unit,components[26].name,components[26].amount,components[26].unit,components[27].name,components[27].amount,components[27].unit,components[28].name,components[28].amount,components[28].unit,components[30].name,components[30].amount,components[30].unit,components[31].name,components[31].amount,components[31].unit,components[32].name,components[32].amount,components[32].unit,components[33].name,components[33].amount,components[33].unit,components[34].name,components[34].amount,components[34].unit,components[35].name,components[35].amount,components[35].unit,components[36].name,components[36].amount,components[36].unit,components[37].name,components[37].amount,components[37].unit
1604,"Rührei mit Champignons, zubereitet",,Gerichte/Sonstige salzige/rezente Gerichte,g,100,Energie kJ,540,kJ,Energie kcal,130,kcal,Protein,9.4,g,Alkohol,0,g,Wasser,79.4,g,Kohlenhydrate,2,g,Stärke,0,g,,1.4,g,Ballaststoffe,0.4,g,Fett,9,g,Cholesterin,326,mg,Einfache ungesättigte Fettsäuren,3.2,g,Gesättigte Fettsäuren,3.1,g,Mehrfach ungesättigte Fettsäuren,1.4,g,Vitamin A,159,retinol equivalent,all-trans retinol equivalents,157,retinol equivalent,beta-carotene activity,20,beta-carotene equivalent,beta-carotene,9,µg,Vitamin B1,0.22,mg,Vitamin B2,0.39,mg,Vitamin B6,0.16,mg,Vitamin B12,4.1,µg,Niacin,0.67,mg,Folat,4.4,µg,Pantothensäure,1.3,mg,Vitamin C,0.7,mg,Vitamin D,2.3,µg,Vitamin E,0.27,alpha-tocopherol equivalent,Natrium,260,mg,Kalium,180,mg,Chlorid,270,mg,Kalzium,62,mg,Magnesium,10,mg,Phosphor,180,mg,Eisen,1.4,mg,Jodid,27,µg,Zink,1.2,mg
1605,"Rührei mit Käse, zubereitet",,Gerichte/Sonstige salzige/rezente Gerichte,g,100,Energie kJ,660,kJ,Energie kcal,160,kcal,Protein,11.6,g,Alkohol,0,g,Wasser,75.2,g,Kohlenhydrate,1,g,Stärke,0,g,,1.3,g,Ballaststoffe,0,g,Fett,12,g,Cholesterin,385,mg,Einfache ungesättigte Fettsäuren,3.9,g,Gesättigte Fettsäuren,4.2,g,Mehrfach ungesättigte Fettsäuren,1.6,g,Vitamin A,197,retinol equivalent,all-trans retinol equivalents,195,retinol equivalent,beta-carotene activity,27,beta-carotene equivalent,beta-carotene,11,µg,Vitamin B1,0.24,mg,Vitamin B2,0.39,mg,Vitamin B6,0.16,mg,Vitamin B12,4.9,µg,Niacin,0.07,mg,Folat,1.1,µg,Pantothensäure,1.2,mg,Vitamin C,0.1,mg,Vitamin D,2.3,µg,Vitamin E,0.31,alpha-tocopherol equivalent,Natrium,330,mg,Kalium,140,mg,Chlorid,350,mg,Kalzium,110,mg,Magnesium,11,mg,Phosphor,220,mg,Eisen,1.5,mg,Jodid,30,µg,Zink,1.5,mg
1603,"Rührei mit Kräutern, zubereitet",,Gerichte/Sonstige salzige/rezente Gerichte,g,100,Energie kJ,600,kJ,Energie kcal,145,kcal,Protein,10.3,g,Alkohol,0,g,Wasser,77.1,g,Kohlenhydrate,2,g,Stärke,0.2,g,,1.6,g,Ballaststoffe,0.4,g,Fett,10,g,Cholesterin,362,mg,Einfache ungesättigte Fettsäuren,3.5,g,Gesättigte Fettsäuren,3.4,g,Mehrfach ungesättigte Fettsäuren,1.5,g,Vitamin A,211,retinol equivalent,all-trans retinol equivalents,175,retinol equivalent,beta-carotene activity,429,beta-carotene equivalent,beta-carotene,418,µg,Vitamin B1,0.24,mg,Vitamin B2,0.39,mg,Vitamin B6,0.17,mg,Vitamin B12,4.5,µg,Niacin,0.19,mg,Folat,12,µg,Pantothensäure,1.1,mg,Vitamin C,16.2,mg,Vitamin D,2.2,µg,Vitamin E,0.59,alpha-tocopherol equivalent,Natrium,300,mg,Kalium,200,mg,Chlorid,300,mg,Kalzium,85,mg,Magnesium,12,mg,Phosphor,190,mg,Eisen,1.9,mg,Jodid,27,µg,Zink,1.3,mg
1606,"Rührei mit Schinken, zubereitet",,Gerichte/Sonstige salzige/rezente Gerichte,g,100,Energie kJ,610,kJ,Energie kcal,150,kcal,Protein,12.7,g,Alkohol,0,g,Wasser,76,g,Kohlenhydrate,1,g,Stärke,0,g,,1.3,g,Ballaststoffe,0,g,Fett,10,g,Cholesterin,346,mg,Einfache ungesättigte Fettsäuren,3.5,g,Gesättigte Fettsäuren,3.3,g,Mehrfach ungesättigte Fettsäuren,1.4,g,Vitamin A,166,retinol equivalent,all-trans retinol equivalents,164,retinol equivalent,beta-carotene activity,20,beta-carotene equivalent,beta-carotene,9,µg,Vitamin B1,0.28,mg,Vitamin B2,0.36,mg,Vitamin B6,0.19,mg,Vitamin B12,4.2,µg,Niacin,0.87,mg,Folat,0.9,µg,Pantothensäure,1.1,mg,Vitamin C,9,mg,Vitamin D,2,µg,Vitamin E,0.29,alpha-tocopherol equivalent,Natrium,410,mg,Kalium,180,mg,Chlorid,470,mg,Kalzium,65,mg,Magnesium,12,mg,Phosphor,220,mg,Eisen,1.4,mg,Jodid,26,µg,Zink,1.5,mg
1602,"Rührei, zubereitet",,Gerichte/Sonstige salzige/rezente Gerichte,g,100,Energie kJ,620,kJ,Energie kcal,150,kcal,Protein,10.8,g,Alkohol,0,g,Wasser,76.7,g,Kohlenhydrate,1,g,Stärke,0,g,,1.3,g,Ballaststoffe,0,g,Fett,11,g,Cholesterin,394,mg,Einfache ungesättigte Fettsäuren,3.8,g,Gesättigte Fettsäuren,3.7,g,Mehrfach ungesättigte Fettsäuren,1.6,g,Vitamin A,192,retinol equivalent,all-trans retinol equivalents,190,retinol equivalent,beta-carotene activity,23,beta-carotene equivalent,beta-carotene,11,µg,Vitamin B1,0.24,mg,Vitamin B2,0.39,mg,Vitamin B6,0.17,mg,Vitamin B12,4.9,µg,Niacin,0.07,mg,Folat,0.8,µg,Pantothensäure,1.2,mg,Vitamin C,0.1,mg,Vitamin D,2.4,µg,Vitamin E,0.3,alpha-tocopherol equivalent,Natrium,320,mg,Kalium,140,mg,Chlorid,310,mg,Kalzium,73,mg,Magnesium,9.6,mg,Phosphor,200,mg,Eisen,1.5,mg,Jodid,29,µg,Zink,1.4,mg
901,"Rührteigcake ""Gleichschwer""",,"Süssigkeiten/Kuchen, Torten und Cake",g,100,Energie kJ,1800,kJ,Energie kcal,435,kcal,Protein,6.7,g,Alkohol,0,g,Wasser,22.4,g,Kohlenhydrate,45,g,Stärke,17.9,g,,26.7,g,Ballaststoffe,0.9,g,Fett,25,g,Cholesterin,189,mg,Einfache ungesättigte Fettsäuren,6.2,g,Gesättigte Fettsäuren,13.7,g,Mehrfach ungesättigte Fettsäuren,1.7,g,Vitamin A,272,retinol equivalent,all-trans retinol equivalents,264,retinol equivalent,beta-carotene activity,102,beta-carotene equivalent,beta-carotene,98,µg,Vitamin B1,0.13,mg,Vitamin B2,0.17,mg,Vitamin B6,0.11,mg,Vitamin B12,1.8,µg,Niacin,0.72,mg,Folat,4.6,µg,Pantothensäure,0.56,mg,Vitamin C,1,mg,Vitamin D,1.2,µg,Vitamin E,0.67,alpha-tocopherol equivalent,Natrium,65,mg,Kalium,78,mg,Chlorid,49,mg,Kalzium,24,mg,Magnesium,10,mg,Phosphor,95,mg,Eisen,1,mg,Jodid,9.4,µg,Zink,0.8,mg
1607,"Russischer Salat, zubereitet",,Gerichte/Salate,g,100,Energie kJ,820,kJ,Energie kcal,200,kcal,Protein,2.5,g,Alkohol,0,g,Wasser,69.5,g,Kohlenhydrate,10,g,Stärke,7.9,g,,1.8,g,Ballaststoffe,2.2,g,Fett,16,g,Cholesterin,43,mg,Einfache ungesättigte Fettsäuren,10.2,g,Gesättigte Fettsäuren,2.3,g,Mehrfach ungesättigte Fettsäuren,1.4,g,Vitamin A,109,retinol equivalent,all-trans retinol equivalents,23,retinol equivalent,beta-carotene activity,1030,beta-carotene equivalent,beta-carotene,773,µg,Vitamin B1,0.1,mg,Vitamin B2,0.07,mg,Vitamin B6,0.19,mg,Vitamin B12,0.18,µg,Niacin,0.81,mg,Folat,25,µg,Pantothensäure,0.49,mg,Vitamin C,11.1,mg,Vitamin D,0.2,µg,Vitamin E,1,alpha-tocopherol equivalent,Natrium,140,mg,Kalium,240,mg,Chlorid,250,mg,Kalzium,21,mg,Magnesium,16,mg,Phosphor,62,mg,Eisen,0.7,mg,Jodid,3.3,µg,Zink,0.4,mg
875,"Sablé, Butter",,Süssigkeiten/Guetzli,g,100,Energie kJ,1990,kJ,Energie kcal,475,kcal,Protein,5.9,g,Alkohol,0,g,Wasser,13.2,g,Kohlenhydrate,53,g,Stärke,34.9,g,,17.8,g,Ballaststoffe,1.6,g,Fett,26,g,Cholesterin,69,mg,Einfache ungesättigte Fettsäuren,6.1,g,Gesättigte Fettsäuren,15.5,g,Mehrfach ungesättigte Fettsäuren,1.5,g,Vitamin A,257,retinol equivalent,all-trans retinol equivalents,247,retinol equivalent,beta-carotene activity,117,beta-carotene equivalent,beta-carotene,98,µg,Vitamin B1,0.02,mg,Vitamin B2,0.02,mg,Vitamin B6,0.08,mg,Vitamin B12,0,µg,Niacin,1.2,mg,Folat,2.7,µg,Pantothensäure,0.08,mg,Vitamin C,0,mg,Vitamin D,0.4,µg,Vitamin E,0.58,alpha-tocopherol equivalent,Natrium,44,mg,Kalium,66,mg,Chlorid,90,mg,Kalzium,13,mg,Magnesium,12,mg,Phosphor,49,mg,Eisen,0.8,mg,Jodid,0.3,µg,Zink,0.6,mg
783,Salametti,,Fleisch- und Wurstwaren/Rohwurstware,g,100,Energie kJ,1410,kJ,Energie kcal,345,kcal,Protein,14.8,g,Alkohol,0,g,Wasser,49.9,g,Kohlenhydrate,0,g,Stärke,0,g,,0.3,g,Ballaststoffe,0,g,Fett,31,g,Cholesterin,59,mg,Einfache ungesättigte Fettsäuren,14.7,g,Gesättigte Fettsäuren,11.9,g,Mehrfach ungesättigte Fettsäuren,3.3,g,Vitamin A,0,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,0,beta-carotene equivalent,beta-carotene,0,µg,Vitamin B1,0.46,mg,Vitamin B2,0.17,mg,Vitamin B6,0.28,mg,Vitamin B12,1.9,µg,Niacin,4,mg,Folat,2.1,µg,Pantothensäure,0.42,mg,Vitamin C,0,mg,Vitamin D,0,µg,Vitamin E,0.52,alpha-tocopherol equivalent,Natrium,1120,mg,Kalium,250,mg,Chlorid,1650,mg,Kalzium,3,mg,Magnesium,16,mg,Phosphor,130,mg,Eisen,0.9,mg,Jodid,0.6,µg,Zink,1.7,mg
1094,Salami (Billiglinie),,Fleisch- und Wurstwaren/Rohwurstware,g,100,Energie kJ,1750,kJ,Energie kcal,425,kcal,Protein,22,g,Alkohol,0,g,Wasser,36,g,Kohlenhydrate,0,g,Stärke,0,g,,0,g,Ballaststoffe,0,g,Fett,37,g,Cholesterin,76,mg,Einfache ungesättigte Fettsäuren,15.7,g,Gesättigte Fettsäuren,13.6,g,Mehrfach ungesättigte Fettsäuren,3.1,g,Vitamin A,0,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,,,beta-carotene,,,Vitamin B1,0.47,mg,Vitamin B2,0.15,mg,Vitamin B6,0.24,mg,Vitamin B12,1.1,µg,Niacin,5.9,mg,Folat,,,Pantothensäure,0.9,mg,Vitamin C,13.7,mg,Vitamin D,2.3,µg,Vitamin E,0,alpha-tocopherol equivalent,Natrium,1530,mg,Kalium,330,mg,Chlorid,2410,mg,Kalzium,0,mg,Magnesium,17,mg,Phosphor,,,Eisen,1.2,mg,Jodid,,,Zink,2.7,mg
1091,Salami Typ Nostrano,,Fleisch- und Wurstwaren/Rohwurstware,g,100,Energie kJ,1520,kJ,Energie kcal,370,kcal,Protein,24.1,g,Alkohol,0,g,Wasser,40.2,g,Kohlenhydrate,0,g,Stärke,0,g,,0,g,Ballaststoffe,0,g,Fett,30,g,Cholesterin,84,mg,Einfache ungesättigte Fettsäuren,13.4,g,Gesättigte Fettsäuren,11.3,g,Mehrfach ungesättigte Fettsäuren,2.7,g,Vitamin A,0,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,,,beta-carotene,,,Vitamin B1,0.55,mg,Vitamin B2,0.18,mg,Vitamin B6,0.31,mg,Vitamin B12,1.2,µg,Niacin,7.3,mg,Folat,,,Pantothensäure,1,mg,Vitamin C,18.6,mg,Vitamin D,1.7,µg,Vitamin E,0,alpha-tocopherol equivalent,Natrium,1560,mg,Kalium,390,mg,Chlorid,2550,mg,Kalzium,0,mg,Magnesium,18,mg,Phosphor,200,mg,Eisen,1.3,mg,Jodid,,,Zink,3,mg
1201,Salatsauce französisch (mit Rapsöl),,Fette und Öle/Salatsaucen,ml,100,Energie kJ,1840,kJ,Energie kcal,450,kcal,Protein,0.7,g,Alkohol,0,g,Wasser,51.4,g,Kohlenhydrate,3,g,Stärke,0,g,,0.4,g,Ballaststoffe,0.3,g,Fett,47,g,Cholesterin,48,mg,Einfache ungesättigte Fettsäuren,18.8,g,Gesättigte Fettsäuren,5.6,g,Mehrfach ungesättigte Fettsäuren,19.4,g,Vitamin A,3,retinol equivalent,all-trans retinol equivalents,3,retinol equivalent,beta-carotene activity,0,beta-carotene equivalent,beta-carotene,0,µg,Vitamin B1,0.01,mg,Vitamin B2,0.02,mg,Vitamin B6,0.03,mg,Vitamin B12,0.16,µg,Niacin,0.01,mg,Folat,3.2,µg,Pantothensäure,0.16,mg,Vitamin C,0,mg,Vitamin D,0.2,µg,Vitamin E,14,alpha-tocopherol equivalent,Natrium,510,mg,Kalium,26,mg,Chlorid,560,mg,Kalzium,7.9,mg,Magnesium,6.1,mg,Phosphor,20,mg,Eisen,0.2,mg,Jodid,2.1,µg,Zink,0.1,mg
1200,Salatsauce italienisch (mit Olivenöl),,Fette und Öle/Salatsaucen,ml,100,Energie kJ,1940,kJ,Energie kcal,475,kcal,Protein,0.3,g,Alkohol,0,g,Wasser,53.1,g,Kohlenhydrate,1,g,Stärke,1,g,,0.2,g,Ballaststoffe,0.1,g,Fett,51,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,33.7,g,Gesättigte Fettsäuren,6.6,g,Mehrfach ungesättigte Fettsäuren,4.1,g,Vitamin A,1,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,12,beta-carotene equivalent,beta-carotene,12,µg,Vitamin B1,0.01,mg,Vitamin B2,0,mg,Vitamin B6,0.05,mg,Vitamin B12,0,µg,Niacin,0.03,mg,Folat,0.1,µg,Pantothensäure,0.03,mg,Vitamin C,1.3,mg,Vitamin D,0,µg,Vitamin E,2.6,alpha-tocopherol equivalent,Natrium,290,mg,Kalium,39,mg,Chlorid,490,mg,Kalzium,5.5,mg,Magnesium,5,mg,Phosphor,13,mg,Eisen,0.2,mg,Jodid,0.3,µg,Zink,0.1,mg
461,"Salbei, roh",,Gemüse/Kräuter,g,100,Energie kJ,250,kJ,Energie kcal,60,kcal,Protein,1.7,g,Alkohol,0,g,Wasser,85,g,Kohlenhydrate,7,g,Stärke,0.1,g,,6.8,g,Ballaststoffe,2.9,g,Fett,2,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,0.3,g,Gesättigte Fettsäuren,1.1,g,Mehrfach ungesättigte Fettsäuren,0.3,g,Vitamin A,235,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,2820,beta-carotene equivalent,beta-carotene,2780,µg,Vitamin B1,0.12,mg,Vitamin B2,0.06,mg,Vitamin B6,0.54,mg,Vitamin B12,0,µg,Niacin,0.92,mg,Folat,0,µg,Pantothensäure,0,mg,Vitamin C,0,mg,Vitamin D,0,µg,Vitamin E,0.75,alpha-tocopherol equivalent,Natrium,2,mg,Kalium,170,mg,Chlorid,32,mg,Kalzium,270,mg,Magnesium,69,mg,Phosphor,15,mg,Eisen,4.5,mg,Jodid,1,µg,Zink,0.8,mg
1089,Salsiz,,Fleisch- und Wurstwaren/Rohwurstware,g,100,Energie kJ,1720,kJ,Energie kcal,415,kcal,Protein,25.2,g,Alkohol,0,g,Wasser,34.4,g,Kohlenhydrate,0,g,Stärke,0,g,,0,g,Ballaststoffe,0,g,Fett,35,g,Cholesterin,80,mg,Einfache ungesättigte Fettsäuren,15.7,g,Gesättigte Fettsäuren,13.6,g,Mehrfach ungesättigte Fettsäuren,3,g,Vitamin A,0,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,,,beta-carotene,,,Vitamin B1,0.42,mg,Vitamin B2,0.15,mg,Vitamin B6,0.34,mg,Vitamin B12,1.7,µg,Niacin,6.9,mg,Folat,,,Pantothensäure,0.9,mg,Vitamin C,7,mg,Vitamin D,1.1,µg,Vitamin E,0,alpha-tocopherol equivalent,Natrium,1540,mg,Kalium,400,mg,Chlorid,2520,mg,Kalzium,16,mg,Magnesium,15,mg,Phosphor,150,mg,Eisen,2.2,mg,Jodid,,,Zink,4,mg
1687,"Saltimbocca, gebraten in HOLL-Rapsöl",,Fleisch und Innereien/Kalb,g,100,Energie kJ,970,kJ,Energie kcal,230,kcal,Protein,30.2,g,Alkohol,0,g,Wasser,54.7,g,Kohlenhydrate,0,g,Stärke,0,g,,0.1,g,Ballaststoffe,0,g,Fett,12,g,Cholesterin,85,mg,Einfache ungesättigte Fettsäuren,7.6,g,Gesättigte Fettsäuren,2,g,Mehrfach ungesättigte Fettsäuren,1.3,g,Vitamin A,8,retinol equivalent,all-trans retinol equivalents,6,retinol equivalent,beta-carotene activity,29,beta-carotene equivalent,beta-carotene,26,µg,Vitamin B1,0.21,mg,Vitamin B2,0.29,mg,Vitamin B6,0.29,mg,Vitamin B12,0.85,µg,Niacin,9.6,mg,Folat,12,µg,Pantothensäure,1.2,mg,Vitamin C,1,mg,Vitamin D,0.1,µg,Vitamin E,0.48,alpha-tocopherol equivalent,Natrium,660,mg,Kalium,340,mg,Chlorid,1130,mg,Kalzium,9.1,mg,Magnesium,30,mg,Phosphor,250,mg,Eisen,3,mg,Jodid,0.2,µg,Zink,3,mg
1170,"Samen, Kerne, Nüsse (Durchschnitt), ungesalzen",,"Nüsse, Samen und Ölfrüchte",g,100,Energie kJ,2480,kJ,Energie kcal,600,kcal,Protein,20.3,g,Alkohol,0,g,Wasser,8.4,g,Kohlenhydrate,11,g,Stärke,4,g,,3.5,g,Ballaststoffe,9.5,g,Fett,51,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,20.5,g,Gesättigte Fettsäuren,9.4,g,Mehrfach ungesättigte Fettsäuren,19.5,g,Vitamin A,3,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,36,beta-carotene equivalent,beta-carotene,36,µg,Vitamin B1,0.75,mg,Vitamin B2,0.18,mg,Vitamin B6,0.38,mg,Vitamin B12,0.01,µg,Niacin,3.3,mg,Folat,86,µg,Pantothensäure,0.71,mg,Vitamin C,1.3,mg,Vitamin D,0,µg,Vitamin E,19,alpha-tocopherol equivalent,Natrium,8.6,mg,Kalium,620,mg,Chlorid,54,mg,Kalzium,170,mg,Magnesium,260,mg,Phosphor,510,mg,Eisen,5.4,mg,Jodid,5.8,µg,Zink,5,mg
10562,Samosa frittiert,,Gerichte/Asiatische Gerichte,g,100,Energie kJ,1430,kJ,Energie kcal,345,kcal,Protein,6.3,g,Alkohol,0,g,Wasser,37,g,Kohlenhydrate,32,g,Stärke,28.7,g,,2.4,g,Ballaststoffe,3.4,g,Fett,20,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,10.8,g,Gesättigte Fettsäuren,4,g,Mehrfach ungesättigte Fettsäuren,4.2,g,Vitamin A,105,retinol equivalent,all-trans retinol equivalents,91,retinol equivalent,beta-carotene activity,176,beta-carotene equivalent,beta-carotene,126,µg,Vitamin B1,0.17,mg,Vitamin B2,0.07,mg,Vitamin B6,0.19,mg,Vitamin B12,0.01,µg,Niacin,1.8,mg,Folat,23,µg,Pantothensäure,0.32,mg,Vitamin C,9.9,mg,Vitamin D,0.6,µg,Vitamin E,3.5,alpha-tocopherol equivalent,Natrium,360,mg,Kalium,230,mg,Chlorid,590,mg,Kalzium,19,mg,Magnesium,23,mg,Phosphor,89,mg,Eisen,1.1,mg,Jodid,2.9,µg,Zink,0.7,mg
10561,Samosa gebacken,,Gerichte/Asiatische Gerichte,g,100,Energie kJ,1300,kJ,Energie kcal,310,kcal,Protein,6.7,g,Alkohol,0,g,Wasser,38.9,g,Kohlenhydrate,34,g,Stärke,30.5,g,,2.6,g,Ballaststoffe,3.6,g,Fett,16,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,7,g,Gesättigte Fettsäuren,3.8,g,Mehrfach ungesättigte Fettsäuren,3.8,g,Vitamin A,112,retinol equivalent,all-trans retinol equivalents,96,retinol equivalent,beta-carotene activity,187,beta-carotene equivalent,beta-carotene,134,µg,Vitamin B1,0.18,mg,Vitamin B2,0.07,mg,Vitamin B6,0.2,mg,Vitamin B12,0.01,µg,Niacin,1.9,mg,Folat,25,µg,Pantothensäure,0.34,mg,Vitamin C,10.5,mg,Vitamin D,0.6,µg,Vitamin E,3.5,alpha-tocopherol equivalent,Natrium,390,mg,Kalium,250,mg,Chlorid,620,mg,Kalzium,20,mg,Magnesium,25,mg,Phosphor,94,mg,Eisen,1.2,mg,Jodid,3.1,µg,Zink,0.7,mg
1551,Sandwich (Baguette) mit Aufschnitt,,Gerichte/Sandwiches,g,100,Energie kJ,640,kJ,Energie kcal,155,kcal,Protein,5,g,Alkohol,0,g,Wasser,69.6,g,Kohlenhydrate,17,g,Stärke,15.1,g,,2,g,Ballaststoffe,1.5,g,Fett,7,g,Cholesterin,12,mg,Einfache ungesättigte Fettsäuren,2.4,g,Gesättigte Fettsäuren,1.7,g,Mehrfach ungesättigte Fettsäuren,2,g,Vitamin A,22,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,265,beta-carotene equivalent,beta-carotene,240,µg,Vitamin B1,0.08,mg,Vitamin B2,0.05,mg,Vitamin B6,0.11,mg,Vitamin B12,0.13,µg,Niacin,1.2,mg,Folat,17,µg,Pantothensäure,0.27,mg,Vitamin C,11.8,mg,Vitamin D,0.2,µg,Vitamin E,0.94,alpha-tocopherol equivalent,Natrium,340,mg,Kalium,150,mg,Chlorid,520,mg,Kalzium,17,mg,Magnesium,12,mg,Phosphor,65,mg,Eisen,0.6,mg,Jodid,1.7,µg,Zink,0.5,mg
1505,Sandwich (Baguette) mit Fleischkäse,,Gerichte/Sandwiches,g,100,Energie kJ,930,kJ,Energie kcal,220,kcal,Protein,7.9,g,Alkohol,0,g,Wasser,56,g,Kohlenhydrate,25,g,Stärke,23.7,g,,1.1,g,Ballaststoffe,1.6,g,Fett,9,g,Cholesterin,87,mg,Einfache ungesättigte Fettsäuren,3.2,g,Gesättigte Fettsäuren,2.2,g,Mehrfach ungesättigte Fettsäuren,3.2,g,Vitamin A,40,retinol equivalent,all-trans retinol equivalents,31,retinol equivalent,beta-carotene activity,110,beta-carotene equivalent,beta-carotene,95,µg,Vitamin B1,0.11,mg,Vitamin B2,0.11,mg,Vitamin B6,0.13,mg,Vitamin B12,0.86,µg,Niacin,1.4,mg,Folat,10,µg,Pantothensäure,0.42,mg,Vitamin C,8.4,mg,Vitamin D,0.6,µg,Vitamin E,1.3,alpha-tocopherol equivalent,Natrium,460,mg,Kalium,120,mg,Chlorid,660,mg,Kalzium,21,mg,Magnesium,13,mg,Phosphor,98,mg,Eisen,0.9,mg,Jodid,5.8,µg,Zink,0.9,mg
1559,Sandwich (Baguette) mit Halbhartkäse,,Gerichte/Sandwiches,g,100,Energie kJ,750,kJ,Energie kcal,180,kcal,Protein,6.8,g,Alkohol,0,g,Wasser,62.6,g,Kohlenhydrate,20,g,Stärke,18.5,g,,1.4,g,Ballaststoffe,1.6,g,Fett,8,g,Cholesterin,17,mg,Einfache ungesättigte Fettsäuren,1.9,g,Gesättigte Fettsäuren,2.7,g,Mehrfach ungesättigte Fettsäuren,2.2,g,Vitamin A,60,retinol equivalent,all-trans retinol equivalents,34,retinol equivalent,beta-carotene activity,305,beta-carotene equivalent,beta-carotene,284,µg,Vitamin B1,0.05,mg,Vitamin B2,0.07,mg,Vitamin B6,0.09,mg,Vitamin B12,0.28,µg,Niacin,0.95,mg,Folat,18,µg,Pantothensäure,0.22,mg,Vitamin C,6.1,mg,Vitamin D,0.1,µg,Vitamin E,1.2,alpha-tocopherol equivalent,Natrium,440,mg,Kalium,130,mg,Chlorid,480,mg,Kalzium,120,mg,Magnesium,15,mg,Phosphor,110,mg,Eisen,0.8,mg,Jodid,2.9,µg,Zink,0.9,mg
1561,Sandwich (Baguette) mit Mozzarella,,Gerichte/Sandwiches,g,100,Energie kJ,690,kJ,Energie kcal,165,kcal,Protein,5.8,g,Alkohol,0,g,Wasser,66.3,g,Kohlenhydrate,20,g,Stärke,18.5,g,,1.4,g,Ballaststoffe,1.6,g,Fett,6,g,Cholesterin,12,mg,Einfache ungesättigte Fettsäuren,1.7,g,Gesättigte Fettsäuren,1.8,g,Mehrfach ungesättigte Fettsäuren,2.2,g,Vitamin A,46,retinol equivalent,all-trans retinol equivalents,20,retinol equivalent,beta-carotene activity,300,beta-carotene equivalent,beta-carotene,266,µg,Vitamin B1,0.05,mg,Vitamin B2,0.07,mg,Vitamin B6,0.09,mg,Vitamin B12,0.21,µg,Niacin,0.98,mg,Folat,18,µg,Pantothensäure,0.2,mg,Vitamin C,6.1,mg,Vitamin D,0,µg,Vitamin E,1.2,alpha-tocopherol equivalent,Natrium,410,mg,Kalium,130,mg,Chlorid,500,mg,Kalzium,52,mg,Magnesium,13,mg,Phosphor,80,mg,Eisen,0.7,mg,Jodid,1.8,µg,Zink,0.7,mg
1549,Sandwich (Baguette) mit Rohschinken,,Gerichte/Sandwiches,g,100,Energie kJ,690,kJ,Energie kcal,165,kcal,Protein,8.8,g,Alkohol,0,g,Wasser,65.3,g,Kohlenhydrate,19,g,Stärke,17.2,g,,1.3,g,Ballaststoffe,1.5,g,Fett,6,g,Cholesterin,20,mg,Einfache ungesättigte Fettsäuren,1.9,g,Gesättigte Fettsäuren,1.3,g,Mehrfach ungesättigte Fettsäuren,2.1,g,Vitamin A,26,retinol equivalent,all-trans retinol equivalents,1,retinol equivalent,beta-carotene activity,301,beta-carotene equivalent,beta-carotene,272,µg,Vitamin B1,0.21,mg,Vitamin B2,0.07,mg,Vitamin B6,0.15,mg,Vitamin B12,0.09,µg,Niacin,2.4,mg,Folat,17,µg,Pantothensäure,0.47,mg,Vitamin C,6.4,mg,Vitamin D,0.1,µg,Vitamin E,1.1,alpha-tocopherol equivalent,Natrium,550,mg,Kalium,220,mg,Chlorid,870,mg,Kalzium,16,mg,Magnesium,16,mg,Phosphor,88,mg,Eisen,1,mg,Jodid,1.7,µg,Zink,0.9,mg
